year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,446500,4.75,-0.088,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,15240.0,EXP,687,CIB,45-54,not_inst,99.66517857,North,direct,0,43.0
2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,lpsm,248000.0,sb,pr,home,1U,2820.0,EXP,899,EXP,>74,to_inst,87.2983871,south,direct,1,57.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,276500,3.99,0.521,2605.08,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3720.0,CRIF,596,CIB,25-34,not_inst,96.00694444,North,direct,0,37.0
2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,656500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,16500.0,EQUI,877,EXP,65-74,to_inst,,south,direct,1,
2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,296500,3.25,-0.2372,8898.0,360.0,not_neg,not_int,lpsm,358000.0,sb,pr,home,1U,3060.0,CRIF,833,CIB,55-64,to_inst,82.82122905,North,direct,0,43.0
2019,,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,386500,4.75,0.8751,5538.78,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6000.0,CRIF,533,EXP,35-44,to_inst,86.27232143,south,direct,0,44.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,3.5,0.7963,3585.2,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2880.0,CIB,699,CIB,45-54,to_inst,58.83838384,North,direct,0,29.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,4.0,0.3782,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,14700.0,EXP,621,EXP,25-34,not_inst,77.85326087,south,direct,0,29.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4380.0,CRIF,734,EXP,65-74,to_inst,64.73799127,central,direct,1,61.0
2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,136500,4.625,1.3389,3806.0,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,5040.0,CIB,516,EXP,55-64,to_inst,81.25,North,direct,0,40.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.99,0.6475,4825.0,360.0,neg_amm,not_int,not_lpsm,348000.0,sb,pr,home,1U,6660.0,EXP,704,EXP,<25,to_inst,76.58045977,south,direct,0,28.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,3.99,0.7511,6860.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,1920.0,CIB,760,CIB,35-44,to_inst,83.26612903,North,direct,0,45.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.75,0.0287,863.86,360.0,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,7560.0,CIB,641,EXP,35-44,not_inst,69.9704142,North,direct,0,36.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,296500,3.99,0.474,728.27,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,8940.0,CIB,791,CIB,65-74,not_inst,82.82122905,North,direct,0,33.0
2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,386500,4.125,1.4594,2126.47,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5340.0,CIB,864,EXP,25-34,not_inst,94.73039216,North,direct,0,48.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,346500,4.99,0.6389,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,ir,home,1U,8700.0,CIB,529,EXP,55-64,not_inst,55.17515924,central,direct,0,23.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,-0.0371,41.15,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,10380.0,CRIF,801,EXP,65-74,not_inst,39.72945892,North,direct,0,43.0
2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,576500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,44580.0,EQUI,835,EXP,45-54,not_inst,,North,direct,1,
2019,,Joint,nopre,type2,p3,l1,nopc,b/c,116500,,,,360.0,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1U,1140.0,EXP,674,EXP,45-54,to_inst,73.73417722,south,direct,1,54.0
2019,cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,496500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8640.0,EQUI,594,EXP,45-54,to_inst,,south,direct,1,
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,5.625,1.3976,3610.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3300.0,CIB,733,EXP,65-74,to_inst,76.37614679,south,direct,0,48.0
2019,,Female,nopre,type1,p4,l1,nopc,nob/c,336500,4.5,0.1158,847.38,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4620.0,CRIF,813,CIB,65-74,to_inst,78.62149533,North,direct,0,47.0
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,,,,324.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,3120.0,CRIF,746,CIB,65-74,to_inst,26.04625551,North-East,direct,1,31.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,556500,3.75,0.2482,6060.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,5400.0,EXP,711,CIB,55-64,not_inst,79.7277937,North,direct,0,46.0
2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,546500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14400.0,EQUI,787,EXP,55-64,to_inst,,south,direct,1,
2019,,Male,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360.0,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1U,7320.0,EXP,636,EXP,35-44,to_inst,107.7731092,North,direct,1,20.0
2019,cf,Male,pre,type2,p4,l1,nopc,b/c,246500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,598,EXP,25-34,not_inst,,North,direct,1,
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,5880.0,EQUI,617,EXP,>74,to_inst,,central,direct,1,
2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,86500,,,,360.0,neg_amm,not_int,not_lpsm,98000.0,sb,pr,home,1U,2520.0,CRIF,702,CIB,65-74,to_inst,88.26530612,south,direct,1,40.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,3.5,-0.1968,0.0,360.0,not_neg,int_only,not_lpsm,708000.0,sb,pr,home,1U,8400.0,EXP,595,EXP,45-54,not_inst,65.88983051,south,direct,0,37.0
2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,436500,3.5,0.4382,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7320.0,CRIF,705,CIB,35-44,not_inst,85.92519685,south,direct,0,45.0
2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,276500,4.75,1.2174,0.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4560.0,CIB,868,EXP,35-44,not_inst,96.00694444,North,direct,0,58.0
2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,236500,4.875,0.8358,3844.36,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4380.0,CIB,699,EXP,45-54,to_inst,62.56613757,North,direct,0,48.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,116500,,,,180.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,8520.0,EXP,842,EXP,55-64,to_inst,45.15503876,North,direct,1,34.0
2019,,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.875,0.6355,6026.07,120.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7200.0,EXP,870,EXP,45-54,to_inst,67.04545455,North,direct,0,28.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,4.25,0.703,5625.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6480.0,CIB,783,EXP,65-74,to_inst,69.70108696,North,direct,0,43.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,4.25,0.7512,1949.47,240.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,3780.0,EXP,884,CIB,55-64,to_inst,34.66542751,North,direct,0,38.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,4.0,0.4915,2441.65,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3000.0,CRIF,813,EXP,65-74,not_inst,79.36241611,North,direct,0,44.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,4.99,0.7966,570.25,360.0,not_neg,not_int,not_lpsm,558000.0,sb,ir,home,1U,6780.0,CRIF,518,CIB,35-44,not_inst,74.64157706,south,direct,0,40.0
2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,376500,4.5,0.5408,4472.16,300.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5640.0,CIB,774,CIB,45-54,to_inst,82.20524017,south,direct,0,37.0
2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,556500,4.375,-0.026,1690.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,9360.0,CRIF,834,EXP,25-34,not_inst,74.39839572,south,direct,0,37.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6000.0,EQUI,898,EXP,<25,not_inst,,North,direct,1,
2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,4.5,1.0688,3116.05,360.0,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1U,2100.0,CRIF,616,EXP,45-54,to_inst,73.73417722,south,direct,0,30.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,3.5,-0.1243,0.0,360.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,8820.0,CIB,571,CIB,55-64,not_inst,25.89686099,south,direct,0,37.0
2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,346500,3.375,0.3651,778.0,180.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,19920.0,CIB,544,CIB,45-54,not_inst,64.40520446,North,direct,0,16.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,4.99,0.9065,3170.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6180.0,EXP,672,CIB,25-34,to_inst,78.62149533,North,direct,0,39.0
2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,316500,3.125,-0.0259,3243.13,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,8160.0,CIB,579,EXP,45-54,to_inst,73.94859813,south,direct,0,27.0
2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,536500,3.49,0.5803,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,8100.0,EXP,550,EXP,45-54,not_inst,86.81229773,central,direct,0,51.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,546500,3.375,0.0138,14528.15,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,5100.0,EXP,606,CIB,45-54,not_inst,65.21479714,North,direct,0,41.0
2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,526500,3.375,-0.426,1657.66,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,,CIB,686,EXP,35-44,not_inst,96.07664234,North,direct,0,
2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,846500,,,,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,12000.0,CIB,879,CIB,35-44,to_inst,94.26503341,south,direct,1,41.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,,,,300.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2820.0,EQUI,559,EXP,55-64,to_inst,,south,direct,1,
2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,236500,4.125,1.4167,2295.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3660.0,CIB,835,CIB,45-54,to_inst,85.07194245,North,direct,0,56.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,326500,4.125,0.6363,1250.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,sr,home,1U,8940.0,CIB,764,EXP,65-74,to_inst,88.72282609,North,direct,0,47.0
2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,386500,3.125,0.0455,972.99,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,,CIB,788,CIB,35-44,not_inst,86.27232143,North,direct,0,
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,1.0056,3250.0,240.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5700.0,EXP,718,CIB,35-44,to_inst,62.95731707,south,direct,0,30.0
2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,106500,4.75,0.7054,3254.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,1560.0,CIB,761,CIB,>74,to_inst,41.27906977,North,direct,0,38.0
2019,cf,Male,pre,type1,p2,l1,nopc,nob/c,136500,4.875,0.7631,3770.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,ir,home,1U,9240.0,CIB,819,CIB,35-44,not_inst,55.04032258,North-East,direct,0,13.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,576500,3.75,0.0119,1763.94,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,8580.0,CIB,517,CIB,55-64,not_inst,57.76553106,North,direct,0,37.0
2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,136500,3.99,0.3137,2612.14,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3480.0,EXP,552,EXP,65-74,to_inst,98.91304348,south,direct,0,41.0
2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,,EXP,832,EXP,45-54,to_inst,61.83712121,south,direct,1,
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,4.99,1.0486,9880.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,9480.0,EXP,599,CIB,45-54,to_inst,89.44672131,North,direct,0,28.0
2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,456500,4.75,0.3826,0.0,360.0,not_neg,not_int,not_lpsm,1048000.0,sb,ir,home,1U,6360.0,CIB,771,CIB,45-54,not_inst,43.55916031,south,direct,0,45.0
2019,cf,Sex Not Available,,type3,p3,l1,nopc,nob/c,256500,3.75,0.409,5463.5,360.0,not_neg,int_only,not_lpsm,258000.0,sb,pr,home,1U,2460.0,EXP,659,EXP,65-74,to_inst,99.41860465,south,direct,0,61.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,436500,3.99,0.3308,263.7,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,10020.0,CRIF,611,CIB,35-44,not_inst,68.4169279,south,direct,0,37.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,3.99,0.323,3549.25,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6420.0,CRIF,837,CIB,55-64,to_inst,86.45833333,south,direct,0,42.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6000.0,CRIF,697,CIB,45-54,not_inst,66.84952978,south,direct,1,46.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,566500,3.75,0.0586,78.57,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,15780.0,CIB,619,CIB,35-44,not_inst,78.89972145,North,direct,0,14.0
2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,516500,4.0,0.6835,2889.49,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,17220.0,CRIF,727,EXP,45-54,not_inst,94.25182482,North,direct,0,42.0
2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,226500,4.75,0.6544,3103.79,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3840.0,CIB,618,CIB,35-44,to_inst,91.33064516,central,direct,0,44.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,156500,4.99,0.747,5913.4,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,4020.0,CRIF,548,EXP,55-64,to_inst,79.04040404,North,direct,0,48.0
2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,96500,4.125,0.6214,3100.78,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,1380.0,CIB,788,CIB,35-44,to_inst,26.95530726,south,direct,0,49.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,476500,3.625,-0.115,1020.8,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,10320.0,CRIF,768,CIB,35-44,not_inst,58.97277228,North,direct,0,31.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.4912,4162.5,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5520.0,CRIF,860,EXP,25-34,not_inst,75.11160714,south,direct,0,44.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.625,0.204,7500.0,348.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6840.0,CRIF,879,CIB,35-44,not_inst,90.73660714,North,direct,0,32.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,3.75,0.1557,9500.0,360.0,not_neg,not_int,lpsm,608000.0,sb,pr,home,1U,3060.0,CRIF,632,EXP,55-64,to_inst,55.34539474,south,direct,0,43.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,4.25,1.4498,,240.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,7320.0,CRIF,663,EXP,35-44,to_inst,83.63453815,south,direct,0,36.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,4.375,0.0081,277.83,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,3300.0,CRIF,728,EXP,55-64,to_inst,68.82239382,south,direct,0,49.0
2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,706500,,,,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,13020.0,CIB,577,EXP,35-44,not_inst,83.31367925,south,direct,1,31.0
2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,246500,4.25,0.2354,235.77,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2640.0,CRIF,793,CIB,<25,not_inst,95.54263566,North,direct,0,41.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,4.99,1.3813,3532.32,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4980.0,CIB,850,EXP,25-34,not_inst,77.05223881,North,direct,0,27.0
2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,126500,3.5,0.9647,4575.0,180.0,not_neg,int_only,not_lpsm,268000.0,sb,pr,home,1U,4620.0,EXP,742,EXP,65-74,to_inst,47.20149254,North,direct,0,33.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,326500,4.25,0.1089,1943.38,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6360.0,CRIF,672,CIB,35-44,not_inst,80.0245098,North,direct,0,37.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,0.3727,3607.5,324.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3540.0,CIB,633,CIB,65-74,to_inst,67.08633094,south,direct,0,47.0
2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,76500,,,,180.0,neg_amm,not_int,not_lpsm,78000.0,sb,pr,home,1U,3120.0,CIB,798,CIB,45-54,to_inst,98.07692308,south,direct,1,30.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,606500,4.99,1.182,1945.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,18060.0,EXP,831,EXP,35-44,not_inst,82.18157182,central,direct,0,36.0
2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,286500,3.25,-0.5144,1650.16,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,EXP,672,CIB,35-44,not_inst,93.01948052,North,direct,0,
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,416500,4.25,-0.023,1600.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4860.0,CRIF,608,EXP,25-34,not_inst,90.93886463,south,direct,0,45.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,3.75,0.0659,1277.4,360.0,not_neg,not_int,not_lpsm,588000.0,sb,sr,home,1U,23520.0,CIB,853,CIB,45-54,not_inst,74.23469388,North,direct,0,33.0
2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,346500,2.99,-0.6979,3399.32,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,,EXP,881,CIB,25-34,to_inst,89.30412371,south,direct,0,
2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,116500,,,,180.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2700.0,EXP,568,EXP,55-64,to_inst,98.72881356,south,direct,1,38.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,4.625,0.3035,3512.5,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4080.0,CIB,548,CIB,45-54,to_inst,53.06372549,south,direct,0,20.0
2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4320.0,EQUI,728,EXP,45-54,to_inst,,south,direct,1,
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,556500,4.75,0.3221,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,12600.0,EXP,812,CIB,25-34,not_inst,79.7277937,North,direct,0,40.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,3.875,0.2546,1380.2,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5580.0,CRIF,753,CIB,55-64,not_inst,66.24015748,central,direct,0,41.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,106500,4.99,0.7685,1775.0,360.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,4500.0,EXP,533,EXP,25-34,to_inst,33.49056604,south,direct,0,31.0
2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,456500,3.75,0.1144,6228.75,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,9120.0,CRIF,772,CIB,45-54,to_inst,91.66666667,south,direct,0,42.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,4.125,1.2792,2860.4,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3240.0,EXP,853,CIB,45-54,to_inst,76.68539326,central,direct,0,43.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,3.75,0.2116,1660.5,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,9300.0,EXP,579,EXP,45-54,not_inst,87.43131868,south,direct,0,37.0
2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,586500,3.875,0.4345,6718.88,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,14340.0,CIB,856,CIB,25-34,to_inst,94.90291262,south,direct,0,30.0
2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,,sb,sr,home,1U,5040.0,EQUI,766,EXP,25-34,not_inst,,south,direct,1,
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,106500,4.875,0.6488,3024.16,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2520.0,EXP,622,CIB,45-54,to_inst,71.95945946,North,direct,0,45.0
2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,216500,2.99,0.2706,7129.45,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4740.0,EXP,718,EXP,>74,to_inst,80.78358209,south,direct,0,48.0
2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,706500,3.25,-0.7856,5775.32,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,,CRIF,818,EXP,25-34,not_inst,83.31367925,North,direct,0,
2019,cf,Male,pre,type2,p3,l1,nopc,b/c,66500,,,,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,1260.0,CRIF,558,CIB,45-54,to_inst,75.56818182,North,direct,1,43.0
2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,156500,3.99,0.8473,3670.56,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2700.0,CIB,882,CIB,45-54,to_inst,83.24468085,south,direct,0,45.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,456500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4200.0,EQUI,684,EXP,25-34,not_inst,,North,direct,1,
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6780.0,EQUI,642,EXP,65-74,not_inst,,central,direct,1,
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,706500,3.99,0.5285,11050.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,15600.0,CIB,528,CIB,55-64,to_inst,74.52531646,central,direct,0,38.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,8100.0,CRIF,510,EXP,45-54,to_inst,90.94827586,North,direct,1,20.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,4.875,1.2516,1547.0,240.0,neg_amm,not_int,not_lpsm,228000.0,sb,pr,home,1U,6240.0,CRIF,617,CIB,65-74,not_inst,77.4122807,North,direct,0,37.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,4.75,0.5779,8108.75,360.0,not_neg,not_int,not_lpsm,448000.0,sb,ir,home,1U,2940.0,CIB,734,CIB,55-64,to_inst,66.18303571,south,direct,0,8.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,3660.0,EQUI,803,EXP,>74,to_inst,,North,direct,1,
